11,Broccoli Cheddar Soup,"""[\""2 c. chicken broth\"", \""1 c. milk\"", \""1 head of broccoli, chopped into small florets\"", \""1 c. shredded cheddar cheese\"", \""1/4 c. flour\"", \""4 Tbsp. butter\""]""","""[\""In a pot, melt butter. Whisk in flour and cook for 1 minute.\"", \""Gradually whisk in milk and chicken broth until smooth. Bring to a simmer.\"", \""Add broccoli florets and cook for 10-15 minutes until tender.\"", \""Reduce heat to low and stir in the cheddar cheese until melted. Do not boil.\""]""",www.example-lunch.com/recipe/11,Generated,"""[\""chicken broth\"", \""milk\"", \""broccoli\"", \""cheddar cheese\"", \""flour\"", \""butter\""]"""
12,Simple Burrito Bowl,"""[\""1 c. cooked rice\"", \""1/2 c. canned black beans, rinsed\"", \""1/2 c. canned corn\"", \""1/2 c. salsa\"", \""1/4 c. shredded cheese\"", \""1 dollop of sour cream\""]""","""[\""Place the cooked rice in the bottom of a bowl.\"", \""Top the rice with black beans, corn, and salsa.\"", \""Sprinkle with shredded cheese and add a dollop of sour cream.\""]""",www.example-lunch.com/recipe/12,Generated,"""[\""rice\"", \""black beans\"", \""corn\"", \""salsa\"", \""cheddar cheese\"", \""sour cream\""]"""
13,Quinoa Bowl with Roasted Veggies,"""[\""1 c. cooked quinoa\"", \""1 c. mixed roasted vegetables (broccoli, bell peppers, zucchini)\"", \""1/4 c. hummus\"", \""1 Tbsp. lemon juice\""]""","""[\""Place the cooked quinoa in a bowl.\"", \""Top with the roasted vegetables.\"", \""In a small bowl, thin the hummus with lemon juice and a little water to make a dressing.\"", \""Drizzle the hummus dressing over the bowl.\""]""",www.example-lunch.com/recipe/13,Generated,"""[\""quinoa\"", \""broccoli\"", \""bell peppers\"", \""zucchini\"", \""hummus\"", \""lemon juice\""]"""
14,Macaroni and Cheese,"""[\""2 c. cooked elbow macaroni\"", \""2 Tbsp. butter\"", \""2 Tbsp. flour\"", \""1 1/2 c. milk\"", \""2 c. shredded cheddar cheese\""]""","""[\""While macaroni is cooking, melt butter in a saucepan. Whisk in flour and cook for 1 minute.\"", \""Gradually whisk in milk until the sauce is smooth and bubbly.\"", \""Reduce heat and stir in the cheese until melted.\"", \""Combine the cheese sauce with the cooked macaroni and serve.\""]""",www.example-lunch.com/recipe/14,Generated,"""[\""elbow macaroni\"", \""butter\"", \""flour\"", \""milk\"", \""cheddar cheese\""]"""
15,Cheese Quesadilla,"""[\""1 large flour tortilla\"", \""1 c. shredded Mexican cheese blend\"", \""1 Tbsp. butter (optional)\""]""","""[\""Place the tortilla in a large, dry skillet over medium heat (or melt butter first for a crispier result).\"", \""Sprinkle the cheese evenly over the entire tortilla.\"", \""Once the cheese begins to melt, fold the tortilla in half.\"", \""Cook for 1-2 minutes per side, until golden brown and the cheese is fully melted.\"", \""Cut into wedges and serve with salsa or sour cream.\""]""",www.example-lunch.com/recipe/15,Generated,"""[\""flour tortilla\"", \""Mexican cheese blend\"", \""butter\""]"""
16,Italian Sub,"""[\""1 sub roll, sliced lengthwise\"", \""4 slices of salami\"", \""4 slices of ham\"", \""2 slices of provolone cheese\"", \""shredded lettuce\"", \""sliced tomato\"", \""sliced onion\"", \""Italian dressing\""]""","""[\""Layer the ham, salami, and provolone cheese on the bottom half of the sub roll.\"", \""Top with lettuce, tomato, and onion.\"", \""Drizzle with Italian dressing.\"", \""Place the top half of the roll on and serve.\""]""",www.example-lunch.com/recipe/16,Generated,"""[\""sub roll\"", \""salami\"", \""ham\"", \""provolone cheese\"", \""lettuce\"", \""tomato\"", \""onion\"", \""Italian dressing\""]"""
17,Philly Cheesesteak,"""[\""1 sub roll, sliced lengthwise\"", \""1/2 lb. thinly sliced ribeye steak\"", \""1 Tbsp. oil\"", \""1/2 onion, sliced\"", \""4 slices of provolone cheese\""]""","""[\""Heat oil in a skillet over medium-high heat. Add onions and cook until softened and lightly browned.\"", \""Add the sliced steak to the skillet and cook, chopping with a spatula, until browned.\"", \""Arrange the meat and onions into the shape of the sub roll. Place the provolone slices on top to melt.\"", \""Place the opened sub roll over the meat and cheese, then use a spatula to flip the entire contents into the roll.\""]""",www.example-lunch.com/recipe/17,Generated,"""[\""sub roll\"", \""ribeye steak\"", \""oil\"", \""onion\"", \""provolone cheese\""]"""
18,Cobb Salad,"""[\""1 head of romaine lettuce, chopped\"", \""1 c. cooked chicken, diced\"", \""2 hard-boiled eggs, chopped\"", \""2 slices of bacon, cooked and crumbled\"", \""1/2 avocado, diced\"", \""1/2 c. cherry tomatoes, halved\"", \""1/4 c. crumbled blue cheese\"", \""Ranch dressing to taste\""]""","""[\""Arrange the chopped lettuce on a large platter or in a bowl.\"", \""Create neat rows of the chicken, eggs, bacon, avocado, and tomatoes over the lettuce.\"", \""Sprinkle the blue cheese over the top.\"", \""Drizzle with Ranch dressing just before serving.\""]""",www.example-lunch.com/recipe/18,Generated,"""[\""romaine lettuce\"", \""chicken\"", \""eggs\"", \""bacon\"", \""avocado\"", \""tomatoes\"", \""blue cheese\"", \""Ranch dressing\""]"""
19,Taco Salad,"""[\""2 c. shredded lettuce\"", \""1/2 lb. ground beef, cooked with taco seasoning\"", \""1/2 c. shredded cheddar cheese\"", \""1/4 c. salsa\"", \""1/4 c. crushed tortilla chips\"", \""sour cream for topping\""]""","""[\""Place the shredded lettuce in a bowl.\"", \""Top with the seasoned ground beef, cheese, and salsa.\"", \""Sprinkle crushed tortilla chips over the top and add a dollop of sour cream.\""]""",www.example-lunch.com/recipe/19,Generated,"""[\""lettuce\"", \""ground beef\"", \""taco seasoning\"", \""cheddar cheese\"", \""salsa\"", \""tortilla chips\"", \""sour cream\""]"""
20,Lentil Soup,"""[\""1 Tbsp. olive oil\"", \""1 onion, chopped\"", \""2 carrots, chopped\"", \""2 celery stalks, chopped\"", \""1 c. brown or green lentils, rinsed\"", \""6 c. vegetable broth\"", \""1 tsp. cumin\""]""","""[\""Heat olive oil in a large pot. Add onion, carrots, and celery and cook until softened.\"", \""Stir in the lentils, vegetable broth, and cumin.\"", \""Bring to a boil, then reduce heat and simmer for 40-50 minutes, or until lentils are tender.\""]""",www.example-lunch.com/recipe/20,Generated,"""[\""olive oil\"", \""onion\"", \""carrots\"", \""celery\"", \""lentils\"", \""vegetable broth\"", \""cumin\""]"""
21,Black Bean Soup,"""[\""1 Tbsp. olive oil\"", \""1 onion, chopped\"", \""2 cans (15 oz.) black beans, rinsed\"", \""3 c. vegetable broth\"", \""1 tsp. cumin\"", \""Juice of 1 lime\""]""","""[\""Heat oil in a pot and cook onion until soft.\"", \""Add one can of black beans, broth, and cumin. Bring to a simmer and cook for 10 minutes.\"", \""Carefully transfer the soup to a blender and blend until smooth (or use an immersion blender).\"", \""Return the soup to the pot, stir in the second can of whole black beans and the lime juice. Heat through.\""]""",www.example-lunch.com/recipe/21,Generated,"""[\""olive oil\"", \""onion\"", \""black beans\"", \""vegetable broth\"", \""cumin\"", \""lime\""]"""
22,Mediterranean Bowl,"""[\""1 c. cooked quinoa\"", \""1/2 c. chickpeas\"", \""1/4 c. diced cucumber\"", \""1/4 c. diced tomato\"", \""2 Tbsp. crumbled feta cheese\"", \""1 Tbsp. lemon vinaigrette\""]""","""[\""Combine all ingredients in a bowl.\"", \""Toss gently to mix.\"", \""Serve chilled or at room temperature.\""]""",www.example-lunch.com/recipe/22,Generated,"""[\""quinoa\"", \""chickpeas\"", \""cucumber\"", \""tomato\"", \""feta cheese\"", \""lemon vinaigrette\""]"""
23,Leftover Pizza,"""[\""2 slices of leftover pizza\""]""","""[\""For best results, place pizza slices in a dry, non-stick skillet over medium-low heat.\"", \""Cover the skillet and heat for 3-5 minutes, until the cheese is re-melted and the crust is crisp.\"", \""Alternatively, microwave for 45-60 seconds for a softer crust.\""]""",www.example-lunch.com/recipe/23,Generated,"""[\""pizza\""]"""
24,Simple Pasta with Marinara,"""[\""2 oz. spaghetti or other pasta, dry\"", \""1 c. marinara sauce\"", \""1 Tbsp. grated Parmesan cheese\""]""","""[\""Cook pasta according to package directions. Drain.\"", \""While pasta cooks, warm the marinara sauce in a small saucepan.\"", \""Toss the cooked pasta with the warm sauce.\"", \""Top with Parmesan cheese before serving.\""]""",www.example-lunch.com/recipe/24,Generated,"""[\""pasta\"", \""marinara sauce\"", \""Parmesan cheese\""]"""
25,Loaded Baked Potato,"""[\""1 large baking potato\"", \""1 Tbsp. butter\"", \""2 Tbsp. sour cream\"", \""1 Tbsp. cooked, crumbled bacon\"", \""1 Tbsp. shredded cheddar cheese\""]""","""[\""Wash the potato and prick several times with a fork. Microwave on high for 5-7 minutes, or bake at 400\u00b0F for 1 hour, until tender.\"", \""Cut the potato open lengthwise and fluff the inside with a fork.\"", \""Top with butter, sour cream, bacon, and cheese.\""]""",www.example-lunch.com/recipe/25,Generated,"""[\""potato\"", \""butter\"", \""sour cream\"", \""bacon\"", \""cheddar cheese\""]"""
26,Cuban Sandwich,"""[\""1 loaf of Cuban bread\"", \""4 oz. sliced roasted pork\"", \""4 slices of Swiss cheese\"", \""4 slices of deli ham\"", \""dill pickles, sliced lengthwise\"", \""yellow mustard\"", \""2 Tbsp. butter, melted\""]""","""[\""Slice Cuban bread loaf in half lengthwise. Spread a generous amount of mustard on the inside of both halves.\"", \""Layer the roast pork, ham, Swiss cheese, and pickles on the bottom half of the bread. Top with the other half.\"", \""Brush the outside of the sandwich with melted butter.\"", \""Press the sandwich in a panini press or in a heavy skillet until the cheese is melted and the bread is golden and crisp.\""]""",www.example-lunch.com/recipe/26,Generated,"""[\""Cuban bread\"", \""pork\"", \""Swiss cheese\"", \""ham\"", \""pickles\"", \""mustard\"", \""butter\""]"""
27,Spinach Salad with Berries,"""[\""3 c. fresh spinach\"", \""1/2 c. sliced strawberries\"", \""1/4 c. blueberries\"", \""1/4 c. crumbled goat cheese\"", \""2 Tbsp. sliced almonds\"", \""poppy seed dressing\""]""","""[\""In a bowl, combine the spinach, strawberries, and blueberries.\"", \""Sprinkle the goat cheese and almonds over the top.\"", \""Drizzle with poppy seed dressing when ready to serve.\""]""",www.example-lunch.com/recipe/27,Generated,"""[\""spinach\"", \""strawberries\"", \""blueberries\"", \""goat cheese\"", \""almonds\"", \""poppy seed dressing\""]"""
28,Chicken Tenders,"""[\""1 lb. chicken breast tenders\"", \""1 c. breadcrumbs\"", \""1/4 c. grated Parmesan cheese\"", \""1 egg, beaten\"", \""1/2 c. flour\""]""","""[\""Set up three shallow dishes: one with flour, one with the beaten egg, and one with breadcrumbs mixed with Parmesan cheese.\"", \""Dredge each chicken tender in flour, then dip in the egg, then coat thoroughly with the breadcrumb mixture.\"", \""Bake at 400\u00b0F (200\u00b0C) for 15-20 minutes, or air fry at 380\u00b0F (190\u00b0C) for 12-15 minutes, until golden and cooked through.\""]""",www.example-lunch.com/recipe/28,Generated,"""[\""chicken tenders\"", \""breadcrumbs\"", \""Parmesan cheese\"", \""egg\"", \""flour\""]"""
29,Sloppy Joe,"""[\""1 lb. ground beef\"", \""1 onion, chopped\"", \""1 c. ketchup\"", \""1 Tbsp. Worcestershire sauce\"", \""2 Tbsp. brown sugar\"", \""4 hamburger buns\""]""","""[\""In a skillet, brown the ground beef and onion; drain fat.\"", \""Stir in the ketchup, Worcestershire sauce, and brown sugar. Simmer for 10 minutes.\"", \""Serve the meat mixture on hamburger buns.\""]""",www.example-lunch.com/recipe/29,Generated,"""[\""ground beef\"", \""onion\"", \""ketchup\"", \""Worcestershire sauce\"", \""brown sugar\"", \""hamburger buns\""]"""
30,Egg Salad Sandwich,"""[\""4 hard-boiled eggs, peeled and chopped\"", \""1/4 c. mayonnaise\"", \""1 Tbsp. mustard\"", \""2 Tbsp. chopped celery\"", \""salt and pepper to taste\"", \""4 slices of bread\""]""","""[\""In a bowl, gently mash the chopped hard-boiled eggs.\"", \""Stir in the mayonnaise, mustard, and celery.\"", \""Season with salt and pepper to taste.\"", \""Serve between two slices of bread.\""]""",www.example-lunch.com/recipe/30,Generated,"""[\""hard-boiled eggs\"", \""mayonnaise\"", \""mustard\"", \""celery\"", \""salt\"", \""pepper\"", \""bread\""]"""
31,Peanut Butter & Jelly Sandwich,"""[\""2 slices of bread\"", \""2 Tbsp. peanut butter\"", \""1 Tbsp. jelly or jam\""]""","""[\""Spread peanut butter on one slice of bread.\"", \""Spread jelly or jam on the other slice of bread.\"", \""Press the two slices together.\""]""",www.example-lunch.com/recipe/31,Generated,"""[\""bread\"", \""peanut butter\"", \""jelly\""]"""
32,Grilled Chicken and Bell Peppers Quinoa Bowl,"[""1 c. cooked quinoa"", ""1/2 c. grilled chicken"", ""1/2 c. bell peppers"", ""2 Tbsp. salsa""]","[""Place quinoa in the bottom of a bowl."", ""Top with grilled chicken and bell peppers."", ""Drizzle with salsa and serve.""]",www.example-lunch.com/recipe/32,Generated,"[""quinoa"", ""grilled_chicken"", ""bell_peppers"", ""salsa""]"
33,Roast Beef Wheat,"[""2 slices of whole wheat"", ""4 oz. roast beef"", ""1/4 c. lettuce"", ""1 Tbsp. mustard""]","[""Toast whole wheat if desired."", ""Spread mustard on bread."", ""Layer roast beef and lettuce."", ""Combine and serve.""]",www.example-lunch.com/recipe/33,Generated,"[""whole_wheat"", ""roast_beef"", ""lettuce"", ""mustard""]"
34,Hard-Boiled Egg Salad with Caesar,"[""2 c. kale"", ""1 c. hard-boiled egg"", ""1/4 c. croutons"", ""2 Tbsp. Caesar""]","[""Combine kale, hard-boiled egg, and croutons in a large bowl."", ""Drizzle with Caesar and toss to combine.""]",www.example-lunch.com/recipe/34,Generated,"[""kale"", ""hard-boiled_egg"", ""croutons"", ""Caesar""]"
35,Simple Mini Pasta and Garlic Soup,"[""4 c. beef broth"", ""1 c. mini pasta"", ""1/2 c. chopped garlic"", ""salt and pepper""]","[""In a pot, bring beef broth to a simmer."", ""Add mini pasta and garlic. Cook until tender."", ""Season with salt and pepper.""]",www.example-lunch.com/recipe/35,Generated,"[""beef_broth"", ""mini_pasta"", ""garlic"", ""salt"", ""pepper""]"
36,Deli Turkey Salad with Ranch,"[""2 c. spinach"", ""1 c. deli turkey"", ""1/4 c. tomatoes"", ""2 Tbsp. ranch""]","[""Combine spinach, deli turkey, and tomatoes in a large bowl."", ""Drizzle with ranch and toss to combine.""]",www.example-lunch.com/recipe/36,Generated,"[""spinach"", ""deli_turkey"", ""tomatoes"", ""ranch""]"
37,Tuna Salad with Balsamic,"[""2 c. spinach"", ""1 c. tuna"", ""1/4 c. shredded cheese"", ""2 Tbsp. balsamic""]","[""Combine spinach, tuna, and shredded cheese in a large bowl."", ""Drizzle with balsamic and toss to combine.""]",www.example-lunch.com/recipe/37,Generated,"[""spinach"", ""tuna"", ""shredded cheese"", ""balsamic""]"
38,Chickpeas and Shredded Carrots Farro Bowl,"[""1 c. cooked farro"", ""1/2 c. chickpeas"", ""1/2 c. shredded carrots"", ""2 Tbsp. salsa""]","[""Place farro in the bottom of a bowl."", ""Top with chickpeas and shredded carrots."", ""Drizzle with salsa and serve.""]",www.example-lunch.com/recipe/38,Generated,"[""farro"", ""chickpeas"", ""shredded_carrots"", ""salsa""]"
39,Chickpeas Salad with Balsamic,"[""2 c. mixed greens"", ""1 c. chickpeas"", ""1/4 c. tomatoes"", ""2 Tbsp. balsamic""]","[""Combine mixed greens, chickpeas, and tomatoes in a large bowl."", ""Drizzle with balsamic and toss to combine.""]",www.example-lunch.com/recipe/39,Generated,"[""mixed_greens"", ""chickpeas"", ""tomatoes"", ""balsamic""]"
40,Ground Beef and Avocado Farro Bowl,"[""1 c. cooked farro"", ""1/2 c. ground beef"", ""1/2 c. avocado"", ""2 Tbsp. salsa""]","[""Place farro in the bottom of a bowl."", ""Top with ground beef and avocado."", ""Drizzle with salsa and serve.""]",www.example-lunch.com/recipe/40,Generated,"[""farro"", ""ground_beef"", ""avocado"", ""salsa""]"
41,Ground Beef and Roasted Broccoli Brown Rice Bowl,"[""1 c. cooked brown rice"", ""1/2 c. ground beef"", ""1/2 c. roasted broccoli"", ""2 Tbsp. salsa""]","[""Place brown rice in the bottom of a bowl."", ""Top with ground beef and roasted broccoli."", ""Drizzle with salsa and serve.""]",www.example-lunch.com/recipe/41,Generated,"[""brown_rice"", ""ground_beef"", ""roasted_broccoli"", ""salsa""]"
42,Simple Lentils and Garlic Soup,"[""4 c. chicken broth"", ""1 c. lentils"", ""1/2 c. chopped garlic"", ""salt and pepper""]","[""In a pot, bring chicken broth to a simmer."", ""Add lentils and garlic. Cook until tender."", ""Season with salt and pepper.""]",www.example-lunch.com/recipe/42,Generated,"[""chicken_broth"", ""lentils"", ""garlic"", ""salt"", ""pepper""]"
43,Simple Split Peas and Celery Soup,"[""4 c. chicken broth"", ""1 c. split peas"", ""1/2 c. chopped celery"", ""salt and pepper""]","[""In a pot, bring chicken broth to a simmer."", ""Add split peas and celery. Cook until tender."", ""Season with salt and pepper.""]",www.example-lunch.com/recipe/43,Generated,"[""chicken_broth"", ""split_peas"", ""celery"", ""salt"", ""pepper""]"
44,Grilled Chicken Salad with Greek Dressing,"[""2 c. mixed greens"", ""1 c. grilled chicken"", ""1/4 c. shredded cheese"", ""2 Tbsp. Greek dressing""]","[""Combine mixed greens, grilled chicken, and shredded cheese in a large bowl."", ""Drizzle with Greek dressing and toss to combine.""]",www.example-lunch.com/recipe/44,Generated,"[""mixed_greens"", ""grilled_chicken"", ""shredded cheese"", ""Greek dressing""]"
45,Tuna Salad with Caesar,"[""2 c. spinach"", ""1 c. tuna"", ""1/4 c. bell peppers"", ""2 Tbsp. Caesar""]","[""Combine spinach, tuna, and bell peppers in a large bowl."", ""Drizzle with Caesar and toss to combine.""]",www.example-lunch.com/recipe/45,Generated,"[""spinach"", ""tuna"", ""bell peppers"", ""Caesar""]"
46,Ground Beef and Bell Peppers Quinoa Bowl,"[""1 c. cooked quinoa"", ""1/2 c. ground beef"", ""1/2 c. bell peppers"", ""2 Tbsp. tahini sauce""]","[""Place quinoa in the bottom of a bowl."", ""Top with ground beef and bell peppers."", ""Drizzle with tahini sauce and serve.""]",www.example-lunch.com/recipe/46,Generated,"[""quinoa"", ""ground_beef"", ""bell_peppers"", ""tahini_sauce""]"
47,Ham Rye,"[""2 slices of rye"", ""4 oz. ham"", ""1/4 c. tomato"", ""1 Tbsp. mayonnaise""]","[""Toast rye if desired."", ""Spread mayonnaise on bread."", ""Layer ham and tomato."", ""Combine and serve.""]",www.example-lunch.com/recipe/47,Generated,"[""rye"", ""ham"", ""tomato"", ""mayonnaise""]"
48,Deli Turkey Salad with Vinaigrette,"[""2 c. kale"", ""1 c. deli turkey"", ""1/4 c. cucumbers"", ""2 Tbsp. vinaigrette""]","[""Combine kale, deli turkey, and cucumbers in a large bowl."", ""Drizzle with vinaigrette and toss to combine.""]",www.example-lunch.com/recipe/48,Generated,"[""kale"", ""deli_turkey"", ""cucumbers"", ""vinaigrette""]"
49,Grilled Chicken and Roasted Broccoli Quinoa Bowl,"[""1 c. cooked quinoa"", ""1/2 c. grilled chicken"", ""1/2 c. roasted broccoli"", ""2 Tbsp. tahini sauce""]","[""Place quinoa in the bottom of a bowl."", ""Top with grilled chicken and roasted broccoli."", ""Drizzle with tahini sauce and serve.""]",www.example-lunch.com/recipe/49,Generated,"[""quinoa"", ""grilled_chicken"", ""roasted_broccoli"", ""tahini_sauce""]"
50,Chicken Salad Sourdough,"[""2 slices of sourdough"", ""4 oz. chicken salad"", ""1/4 c. cucumber"", ""1 Tbsp. mayonnaise""]","[""Toast sourdough if desired."", ""Spread mayonnaise on bread."", ""Layer chicken salad and cucumber."", ""Combine and serve.""]",www.example-lunch.com/recipe/50,Generated,"[""sourdough"", ""chicken_salad"", ""cucumber"", ""mayonnaise""]"
51,Ham Sourdough,"[""2 slices of sourdough"", ""4 oz. ham"", ""1/4 c. onion"", ""1 Tbsp. mayonnaise""]","[""Toast sourdough if desired."", ""Spread mayonnaise on bread."", ""Layer ham and onion."", ""Combine and serve.""]",www.example-lunch.com/recipe/51,Generated,"[""sourdough"", ""ham"", ""onion"", ""mayonnaise""]"
52,Grilled Chicken and Bell Peppers White Rice Bowl,"[""1 c. cooked white rice"", ""1/2 c. grilled chicken"", ""1/2 c. bell peppers"", ""2 Tbsp. tahini sauce""]","[""Place white rice in the bottom of a bowl."", ""Top with grilled chicken and bell peppers."", ""Drizzle with tahini sauce and serve.""]",www.example-lunch.com/recipe/52,Generated,"[""white_rice"", ""grilled_chicken"", ""bell_peppers"", ""tahini_sauce""]"
53,Simple Mini Pasta and Onion Soup,"[""4 c. chicken broth"", ""1 c. mini pasta"", ""1/2 c. chopped onion"", ""salt and pepper""]","[""In a pot, bring chicken broth to a simmer."", ""Add mini pasta and onion. Cook until tender."", ""Season with salt and pepper.""]",www.example-lunch.com/recipe/53,Generated,"[""chicken_broth"", ""mini_pasta"", ""onion"", ""salt"", ""pepper""]"
54,Simple Split Peas and Onion Soup,"[""4 c. chicken broth"", ""1 c. split peas"", ""1/2 c. chopped onion"", ""salt and pepper""]","[""In a pot, bring chicken broth to a simmer."", ""Add split peas and onion. Cook until tender."", ""Season with salt and pepper.""]",www.example-lunch.com/recipe/54,Generated,"[""chicken_broth"", ""split_peas"", ""onion"", ""salt"", ""pepper""]"
